Lon,Lat,Year,TG,PID,PFT,age,cmass,ndist,ecoregion,relative
-117.25,62.75,2096,276.0611267089844,3,BNE,153,3.57,1,TAIGA PLAIN,0.952
-117.25,62.75,2096,276.0611267089844,4,BNE,181,4.78,1,TAIGA PLAIN,0.8227194492254732
-117.25,62.75,2096,276.0611267089844,5,BNE,125,3.81,2,TAIGA PLAIN,0.9921875
-117.25,62.75,2096,276.0611267089844,6,BNE,30,0.8,1,TAIGA PLAIN,0.30188679245283023
-117.25,62.75,2096,276.0611267089844,7,BNE,210,4.6,3,TAIGA PLAIN,0.905511811023622
-117.25,62.75,2096,276.0611267089844,8,BNE,102,0.5,2,TAIGA PLAIN,0.047938638542665384
-117.25,62.75,2096,276.0611267089844,9,BNE,318,3.53,0,TAIGA PLAIN,0.5464396284829721
-117.25,62.75,2096,276.0611267089844,10,BNE,29,0.46,3,TAIGA PLAIN,0.13294797687861273
-117.25,62.75,2096,276.0611267089844,11,BNE,112,1.04,3,TAIGA PLAIN,0.08380338436744561
-117.25,62.75,2096,276.0611267089844,12,BNE,184,3.86,2,TAIGA PLAIN,0.7495145631067962
-117.25,62.75,2096,276.0611267089844,13,BNE,312,5.29,0,TAIGA PLAIN,1
-117.25,62.75,2096,276.0611267089844,14,BNE,752,2.94,0,TAIGA PLAIN,0.5424354243542435
-117.25,62.75,2096,276.0611267089844,15,BNE,591,3.11,0,TAIGA PLAIN,0.5166112956810631
-117.25,62.75,2096,276.0611267089844,16,BNE,82,0.12,1,TAIGA PLAIN,0.011204481792717087
-117.25,62.75,2096,276.0611267089844,17,BNE,182,4.14,2,TAIGA PLAIN,0.8007736943907157
-117.25,62.75,2096,276.0611267089844,18,BNE,54,0.29,1,TAIGA PLAIN,0.04595879556259905
-117.25,62.75,2096,276.0611267089844,19,BNE,703,4.99,0,TAIGA PLAIN,0.7712519319938177
-117.25,62.75,2096,276.0611267089844,20,BNE,617,2.68,0,TAIGA PLAIN,0.37906647807637905
-117.25,62.75,2096,276.0611267089844,21,BNE,364,3.12,0,TAIGA PLAIN,0.4327323162274619
-117.25,62.75,2096,276.0611267089844,22,BNE,246,5.14,1,TAIGA PLAIN,0.8726655348047538
-117.25,62.75,2096,276.0611267089844,23,BNE,63,0.24,1,TAIGA PLAIN,0.031413612565445025
-117.25,62.75,2096,276.0611267089844,24,BNE,62,0.18,3,TAIGA PLAIN,0.024128686327077743
-117.25,62.75,2097,275.4452819824219,0,BNE,869,5.72,0,TAIGA PLAIN,1
-117.25,62.75,2097,275.4452819824219,1,BNE,212,3.93,2,TAIGA PLAIN,0.8752783964365256
-117.25,62.75,2097,275.4452819824219,2,BNE,501,4.78,0,TAIGA PLAIN,0.9174664107485605
-117.25,62.75,2097,275.4452819824219,3,BNE,154,3.72,1,TAIGA PLAIN,0.9538461538461538
-117.25,62.75,2097,275.4452819824219,4,BNE,182,4.91,1,TAIGA PLAIN,0.8252100840336134
-117.25,62.75,2097,275.4452819824219,5,BNE,126,3.95,2,TAIGA PLAIN,0.992462311557789
-117.25,62.75,2097,275.4452819824219,6,BNE,31,0.86,1,TAIGA PLAIN,0.30604982206405695
-117.25,62.75,2097,275.4452819824219,7,BNE,211,4.74,3,TAIGA PLAIN,0.9168278529980658
-117.25,62.75,2097,275.4452819824219,8,BNE,103,0.52,2,TAIGA PLAIN,0.05103042198233563
-117.25,62.75,2097,275.4452819824219,9,BNE,319,3.63,0,TAIGA PLAIN,0.5466867469879518
-117.25,62.75,2097,275.4452819824219,10,BNE,30,0.48,3,TAIGA PLAIN,0.13043478260869565
-117.25,62.75,2097,275.4452819824219,11,BNE,113,1.08,3,TAIGA PLAIN,0.08977556109725687
-117.25,62.75,2097,275.4452819824219,12,BNE,185,3.99,2,TAIGA PLAIN,0.7528301886792453
-117.25,62.75,2097,275.4452819824219,13,BNE,313,5.44,0,TAIGA PLAIN,1
-117.25,62.75,2097,275.4452819824219,14,BNE,753,3.04,0,TAIGA PLAIN,0.5428571428571429
-117.25,62.75,2097,275.4452819824219,15,BNE,592,3.21,0,TAIGA PLAIN,0.5160771704180065
-117.25,62.75,2097,275.4452819824219,16,BNE,83,0.12,1,TAIGA PLAIN,0.010928961748633882
-117.25,62.75,2097,275.4452819824219,17,BNE,183,4.28,2,TAIGA PLAIN,0.7985074626865671
-117.25,62.75,2097,275.4452819824219,18,BNE,55,0.3,1,TAIGA PLAIN,0.04636785162287481
-117.25,62.75,2097,275.4452819824219,19,BNE,704,5.13,0,TAIGA PLAIN,0.7702702702702703
-117.25,62.75,2097,275.4452819824219,20,BNE,618,2.77,0,TAIGA PLAIN,0.38154269972451793
-117.25,62.75,2097,275.4452819824219,21,BNE,365,3.16,0,TAIGA PLAIN,0.42934782608695654
-117.25,62.75,2097,275.4452819824219,22,BNE,247,5.28,1,TAIGA PLAIN,0.8741721854304636
-117.25,62.75,2097,275.4452819824219,23,BNE,64,0.24,1,TAIGA PLAIN,0.030888030888030885
-117.25,62.75,2097,275.4452819824219,24,BNE,63,0.18,3,TAIGA PLAIN,0.023255813953488372
-117.25,62.75,2098,276.3370666503906,0,BNE,870,5.84,0,TAIGA PLAIN,1
-117.25,62.75,2098,276.3370666503906,1,BNE,213,4.04,2,TAIGA PLAIN,0.8782608695652174
-117.25,62.75,2098,276.3370666503906,2,BNE,502,4.8,0,TAIGA PLAIN,0.9177820267686425
-117.25,62.75,2098,276.3370666503906,3,BNE,155,3.8,1,TAIGA PLAIN,0.9547738693467336
-117.25,62.75,2098,276.3370666503906,4,BNE,183,5.01,1,TAIGA PLAIN,0.8294701986754967
-117.25,62.75,2098,276.3370666503906,5,BNE,127,4.03,2,TAIGA PLAIN,0.9926108374384236
-117.25,62.75,2098,276.3370666503906,6,BNE,32,0.9,1,TAIGA PLAIN,0.30612244897959184
-117.25,62.75,2098,276.3370666503906,7,BNE,212,4.85,3,TAIGA PLAIN,0.9168241965973534
-117.25,62.75,2098,276.3370666503906,8,BNE,104,0.53,2,TAIGA PLAIN,0.051207729468599035
-117.25,62.75,2098,276.3370666503906,9,BNE,320,3.71,0,TAIGA PLAIN,0.5447870778267254
-117.25,62.75,2098,276.3370666503906,10,BNE,31,0.45,3,TAIGA PLAIN,0.12096774193548389
-117.25,62.75,2098,276.3370666503906,11,BNE,114,1.11,3,TAIGA PLAIN,0.09068627450980393
-117.25,62.75,2098,276.3370666503906,12,BNE,186,4.09,2,TAIGA PLAIN,0.7546125461254612
-117.25,62.75,2098,276.3370666503906,13,BNE,314,5.56,0,TAIGA PLAIN,1
-117.25,62.75,2098,276.3370666503906,14,BNE,754,3.12,0,TAIGA PLAIN,0.5435540069686411
-117.25,62.75,2098,276.3370666503906,15,BNE,593,3.28,0,TAIGA PLAIN,0.5149136577708006
-117.25,62.75,2098,276.3370666503906,16,BNE,84,0.12,1,TAIGA PLAIN,0.010695187165775402
-117.25,62.75,2098,276.3370666503906,17,BNE,184,4.38,2,TAIGA PLAIN,0.9279661016949153
-117.25,62.75,2098,276.3370666503906,18,BNE,56,0.3,1,TAIGA PLAIN,0.04477611940298507
-117.25,62.75,2098,276.3370666503906,19,BNE,705,5.25,0,TAIGA PLAIN,0.7743362831858407
-117.25,62.75,2098,276.3370666503906,20,BNE,619,2.83,0,TAIGA PLAIN,0.38140161725067384
-117.25,62.75,2098,276.3370666503906,21,BNE,366,3.08,0,TAIGA PLAIN,0.4167794316644114
-117.25,62.75,2098,276.3370666503906,22,BNE,248,5.39,1,TAIGA PLAIN,0.873581847649919
-117.25,62.75,2098,276.3370666503906,23,BNE,65,0.17,1,TAIGA PLAIN,0.021303258145363407
-117.25,62.75,2098,276.3370666503906,24,BNE,64,0.19,3,TAIGA PLAIN,0.02423469387755102
-117.25,62.75,2099,276.598876953125,0,BNE,871,6.03,0,TAIGA PLAIN,1
-117.25,62.75,2099,276.598876953125,1,BNE,214,4.21,2,TAIGA PLAIN,0.8807531380753137
-117.25,62.75,2099,276.598876953125,2,BNE,503,4.95,0,TAIGA PLAIN,0.9166666666666666
-117.25,62.75,2099,276.598876953125,3,BNE,156,3.94,1,TAIGA PLAIN,0.9563106796116504
-117.25,62.75,2099,276.598876953125,4,BNE,184,5.16,1,TAIGA PLAIN,0.8295819935691319
-117.25,62.75,2099,276.598876953125,5,BNE,128,4.18,2,TAIGA PLAIN,0.9928741092636579
-117.25,62.75,2099,276.598876953125,6,BNE,33,0.96,1,TAIGA PLAIN,0.3057324840764331
-117.25,62.75,2099,276.598876953125,7,BNE,213,5.01,3,TAIGA PLAIN,0.9175824175824175
-117.25,62.75,2099,276.598876953125,8,BNE,105,0.56,2,TAIGA PLAIN,0.05303030303030303
-117.25,62.75,2099,276.598876953125,9,BNE,321,3.82,0,TAIGA PLAIN,0.5472779369627507
-117.25,62.75,2099,276.598876953125,10,BNE,32,0.45,3,TAIGA PLAIN,0.11538461538461539
-117.25,62.75,2099,276.598876953125,11,BNE,115,1.16,3,TAIGA PLAIN,0.0928
-117.25,62.75,2099,276.598876953125,12,BNE,187,4.17,2,TAIGA PLAIN,0.7554347826086957
-117.25,62.75,2099,276.598876953125,13,BNE,315,5.74,0,TAIGA PLAIN,1
-117.25,62.75,2099,276.598876953125,14,BNE,755,3.25,0,TAIGA PLAIN,0.5462184873949579
-117.25,62.75,2099,276.598876953125,15,BNE,594,3.39,0,TAIGA PLAIN,0.5151975683890577
-117.25,62.75,2099,276.598876953125,16,BNE,85,0.12,1,TAIGA PLAIN,0.010771992818671455
-117.25,62.75,2099,276.598876953125,17,BNE,185,4.57,2,TAIGA PLAIN,0.9269776876267748
-117.25,62.75,2099,276.598876953125,18,BNE,57,0.3,1,TAIGA PLAIN,0.04285714285714286
-117.25,62.75,2099,276.598876953125,19,BNE,706,5.43,0,TAIGA PLAIN,0.7746077032810271
-117.25,62.75,2099,276.598876953125,20,BNE,620,2.93,0,TAIGA PLAIN,0.38451443569553806
-117.25,62.75,2099,276.598876953125,21,BNE,367,3.17,0,TAIGA PLAIN,0.41710526315789476
-117.25,62.75,2099,276.598876953125,22,BNE,249,5.56,1,TAIGA PLAIN,0.8728414442700158
-117.25,62.75,2099,276.598876953125,23,BNE,66,0.17,1,TAIGA PLAIN,0.020961775585696674
-117.25,62.75,2099,276.598876953125,24,BNE,65,0.19,3,TAIGA PLAIN,0.023399014778325126
-125.25,62.25,2091,272.08782958984375,0,BNE,554,3.05,0,TAIGA CORDILLERA,0.9807073954983923
-125.25,62.25,2091,272.08782958984375,1,BNE,748,3.16,0,TAIGA CORDILLERA,0.9844236760124612
-125.25,62.25,2091,272.08782958984375,2,BNE,68,1.34,3,TAIGA CORDILLERA,0.8481012658227848
-125.25,62.25,2091,272.08782958984375,3,BNE,703,3.16,0,TAIGA CORDILLERA,0.9844236760124612
-125.25,62.25,2091,272.08782958984375,4,BNE,457,2.49,0,TAIGA CORDILLERA,0.9803149606299213
-125.25,62.25,2091,272.08782958984375,5,BNE,117,2.46,2,TAIGA CORDILLERA,0.9723320158102767
-125.25,62.25,2091,272.08782958984375,6,BNE,195,3.03,1,TAIGA CORDILLERA,0.9558359621451104
-125.25,62.25,2091,272.08782958984375,7,BNE,484,2.4,0,TAIGA CORDILLERA,0.979591836734694
-125.25,62.25,2091,272.08782958984375,8,BNE,114,2.19,2,TAIGA CORDILLERA,0.9647577092511013
-125.25,62.25,2091,272.08782958984375,9,BNE,659,2.89,0,TAIGA CORDILLERA,0.9796610169491525
-125.25,62.25,2091,272.08782958984375,10,BNE,59,1.2,1,TAIGA CORDILLERA,0.821917808219178
-125.25,62.25,2091,272.08782958984375,11,BNE,64,1.38,1,TAIGA CORDILLERA,0.8363636363636363
-125.25,62.25,2091,272.08782958984375,12,BNE,203,3.59,1,TAIGA CORDILLERA,0.9728997289972899
-125.25,62.25,2091,272.08782958984375,13,BNE,67,1.59,1,TAIGA CORDILLERA,0.8548387096774194
-125.25,62.25,2091,272.08782958984375,14,BNE,192,2.62,1,TAIGA CORDILLERA,0.9739776951672863
-125.25,62.25,2091,272.08782958984375,15,BNE,306,3.38,0,TAIGA CORDILLERA,0.9854227405247814
-125.25,62.25,2091,272.08782958984375,16,BNE,219,2.53,1,TAIGA CORDILLERA,0.9730769230769232
-125.25,62.25,2091,272.08782958984375,17,BNE,185,2.66,1,TAIGA CORDILLERA,0.97435897435897445
-125.25,62.25,2091,272.08782958984375,18,BNE,1130,2.85,0,TAIGA CORDILLERA,0.9827586206896552
-125.25,62.25,2091,272.08782958984375,19,BNE,32,0.68,2,TAIGA CORDILLERA,0.7157894736842105
-125.25,62.25,2091,272.08782958984375,20,BNE,390,3.01,0,TAIGA CORDILLERA,0.9804560260586319
-125.25,62.25,2091,272.08782958984375,21,BNE,167,2.38,2,TAIGA CORDILLERA,0.7062314540059348
-125.25,62.25,2091,272.08782958984375,22,BNE,205,2.97,1,TAIGA CORDILLERA,0.9769736842105263
-125.25,62.25,2091,272.08782958984375,23,BNE,369,3.08,0,TAIGA CORDILLERA,0.9777777777777779
-125.25,62.25,2091,272.08782958984375,24,BNE,421,2.96,0,TAIGA CORDILLERA,0.9866666666666667
-125.25,62.25,2092,272.6663818359375,0,BNE,555,3.06,0,TAIGA CORDILLERA,0.9839228295819936
-125.25,62.25,2092,272.6663818359375,1,BNE,749,3.16,0,TAIGA CORDILLERA,0.9875
-125.25,62.25,2092,272.6663818359375,2,BNE,69,1.35,3,TAIGA CORDILLERA,0.8490566037735849
-125.25,62.25,2092,272.6663818359375,3,BNE,704,3.18,0,TAIGA CORDILLERA,0.9845201238390093
-125.25,62.25,2092,272.6663818359375,4,BNE,458,2.5,0,TAIGA CORDILLERA,0.9803921568627452
-125.25,62.25,2092,272.6663818359375,5,BNE,118,2.48,2,TAIGA CORDILLERA,0.9725490196078432
-125.25,62.25,2092,272.6663818359375,6,BNE,196,3.03,1,TAIGA CORDILLERA,0.9558359621451104
-125.25,62.25,2092,272.6663818359375,7,BNE,485,2.41,0,TAIGA CORDILLERA,0.9796747967479675
-125.25,62.25,2092,272.6663818359375,8,BNE,115,2.2,2,TAIGA CORDILLERA,0.9649122807017544
-125.25,62.25,2092,272.6663818359375,9,BNE,660,2.84,0,TAIGA CORDILLERA,0.9793103448275862
-125.25,62.25,2092,272.6663818359375,10,BNE,60,1.21,1,TAIGA CORDILLERA,0.8231292517006803
-125.25,62.25,2092,272.6663818359375,11,BNE,65,1.39,1,TAIGA CORDILLERA,0.8373493975903614
-125.25,62.25,2092,272.6663818359375,12,BNE,204,3.6,1,TAIGA CORDILLERA,0.9729729729729729
-125.25,62.25,2092,272.6663818359375,13,BNE,68,1.59,1,TAIGA CORDILLERA,0.8594594594594595
-125.25,62.25,2092,272.6663818359375,14,BNE,193,2.62,1,TAIGA CORDILLERA,0.9739776951672863
-125.25,62.25,2092,272.6663818359375,15,BNE,307,3.34,0,TAIGA CORDILLERA,0.9852507374631269
-125.25,62.25,2092,272.6663818359375,16,BNE,220,2.54,1,TAIGA CORDILLERA,0.9731800766283526
-125.25,62.25,2092,272.6663818359375,17,BNE,186,2.66,1,TAIGA CORDILLERA,0.97435897435897445
-125.25,62.25,2092,272.6663818359375,18,BNE,1131,2.86,0,TAIGA CORDILLERA,0.9862068965517241
-125.25,62.25,2092,272.6663818359375,19,BNE,33,0.7,2,TAIGA CORDILLERA,0.7291666666666666
-125.25,62.25,2092,272.6663818359375,20,BNE,391,3.03,0,TAIGA CORDILLERA,0.9805825242718447
-125.25,62.25,2092,272.6663818359375,21,BNE,168,2.38,2,TAIGA CORDILLERA,0.7062314540059348
-125.25,62.25,2092,272.6663818359375,22,BNE,206,2.99,1,TAIGA CORDILLERA,0.977124183006536
-125.25,62.25,2092,272.6663818359375,23,BNE,370,3.09,0,TAIGA CORDILLERA,0.9778481012658228
-125.25,62.25,2092,272.6663818359375,24,BNE,422,2.97,0,TAIGA CORDILLERA,0.9867109634551495
-125.25,62.25,2093,273.237548828125,0,BNE,556,3.05,0,TAIGA CORDILLERA,0.9870550161812298
-125.25,62.25,2093,273.237548828125,1,BNE,750,3.15,0,TAIGA CORDILLERA,0.9874608150470219
-125.25,62.25,2093,273.237548828125,2,BNE,70,1.33,3,TAIGA CORDILLERA,0.8636363636363636
-125.25,62.25,2093,273.237548828125,3,BNE,705,3.16,0,TAIGA CORDILLERA,0.9875
-125.25,62.25,2093,273.237548828125,4,BNE,459,2.49,0,TAIGA CORDILLERA,0.9841897233201581
-125.25,62.25,2093,273.237548828125,5,BNE,119,2.45,2,TAIGA CORDILLERA,0.9760956175298805
-125.25,62.25,2093,273.237548828125,6,BNE,197,2.99,1,TAIGA CORDILLERA,0.9583333333333334
-125.25,62.25,2093,273.237548828125,7,BNE,486,2.37,0,TAIGA CORDILLERA,0.983402489626556
-125.25,62.25,2093,273.237548828125,8,BNE,116,2.17,2,TAIGA CORDILLERA,0.9687500000000001
-125.25,62.25,2093,273.237548828125,9,BNE,661,2.82,0,TAIGA CORDILLERA,0.9825783972125436
-125.25,62.25,2093,273.237548828125,10,BNE,61,1.19,1,TAIGA CORDILLERA,0.8321678321678322
-125.25,62.25,2093,273.237548828125,11,BNE,66,1.37,1,TAIGA CORDILLERA,0.8404907975460123
-125.25,62.25,2093,273.237548828125,12,BNE,205,3.54,1,TAIGA CORDILLERA,0.975206611570248
-125.25,62.25,2093,273.237548828125,13,BNE,69,1.58,1,TAIGA CORDILLERA,0.8633879781420765
-125.25,62.25,2093,273.237548828125,14,BNE,194,2.6,1,TAIGA CORDILLERA,0.9774436090225563
-125.25,62.25,2093,273.237548828125,15,BNE,308,3.27,0,TAIGA CORDILLERA,0.9879154078549849
-125.25,62.25,2093,273.237548828125,16,BNE,221,2.52,1,TAIGA CORDILLERA,0.9767441860465116
-125.25,62.25,2093,273.237548828125,17,BNE,187,2.61,1,TAIGA CORDILLERA,0.9775280898876404
-125.25,62.25,2093,273.237548828125,18,BNE,1132,2.81,0,TAIGA CORDILLERA,0.9859649122807017
-125.25,62.25,2093,273.237548828125,19,BNE,34,0.71,2,TAIGA CORDILLERA,0.7473684210526316
-125.25,62.25,2093,273.237548828125,20,BNE,392,3.01,0,TAIGA CORDILLERA,0.9836601307189543
-125.25,62.25,2093,273.237548828125,21,BNE,169,2.36,2,TAIGA CORDILLERA,0.7065868263473054
-125.25,62.25,2093,273.237548828125,22,BNE,207,2.95,1,TAIGA CORDILLERA,0.9800664451827242
-125.25,62.25,2093,273.237548828125,23,BNE,371,2.98,0,TAIGA CORDILLERA,0.9802631578947368
-125.25,62.25,2093,273.237548828125,24,BNE,423,2.95,0,TAIGA CORDILLERA,0.9899328859060403
-125.25,62.25,2094,272.91510009765625,0,BNE,557,3.07,0,TAIGA CORDILLERA,0.983974358974359
-125.25,62.25,2094,272.91510009765625,1,BNE,751,3.15,0,TAIGA CORDILLERA,0.9874608150470219
-125.25,62.25,2094,272.91510009765625,2,BNE,71,1.34,3,TAIGA CORDILLERA,0.858974358974359
-125.25,62.25,2094,272.91510009765625,3,BNE,706,3.19,0,TAIGA CORDILLERA,0.9876160990712074
-125.25,62.25,2094,272.91510009765625,4,BNE,460,2.5,0,TAIGA CORDILLERA,0.984251968503937
-125.25,62.25,2094,272.91510009765625,5,BNE,120,2.47,2,TAIGA CORDILLERA,0.9762845849802372
-125.25,62.25,2094,272.91510009765625,6,BNE,198,3,1,TAIGA CORDILLERA,0.9584664536741214
-125.25,62.25,2094,272.91510009765625,7,BNE,487,2.39,0,TAIGA CORDILLERA,0.9835390946502057
-125.25,62.25,2094,272.91510009765625,8,BNE,117,2.19,2,TAIGA CORDILLERA,0.9690265486725664
-125.25,62.25,2094,272.91510009765625,9,BNE,662,2.82,0,TAIGA CORDILLERA,0.9825783972125436
-125.25,62.25,2094,272.91510009765625,10,BNE,62,1.21,1,TAIGA CORDILLERA,0.8344827586206897
-125.25,62.25,2094,272.91510009765625,11,BNE,67,1.39,1,TAIGA CORDILLERA,0.8475609756097561
-125.25,62.25,2094,272.91510009765625,12,BNE,206,3.52,1,TAIGA CORDILLERA,0.9750692520775623
-125.25,62.25,2094,272.91510009765625,13,BNE,70,1.59,1,TAIGA CORDILLERA,0.8641304347826086
-125.25,62.25,2094,272.91510009765625,14,BNE,195,2.6,1,TAIGA CORDILLERA,0.9774436090225563
-125.25,62.25,2094,272.91510009765625,15,BNE,309,3.25,0,TAIGA CORDILLERA,0.9878419452887538
-125.25,62.25,2094,272.91510009765625,16,BNE,222,2.52,1,TAIGA CORDILLERA,0.972972972972973
-125.25,62.25,2094,272.91510009765625,17,BNE,188,2.63,1,TAIGA CORDILLERA,0.9776951672862453
-125.25,62.25,2094,272.91510009765625,18,BNE,1133,2.76,0,TAIGA CORDILLERA,0.9857142857142857
-125.25,62.25,2094,272.91510009765625,19,BNE,35,0.74,2,TAIGA CORDILLERA,0.7551020408163265
-125.25,62.25,2094,272.91510009765625,20,BNE,393,3.02,0,TAIGA CORDILLERA,0.98371335504886
-125.25,62.25,2094,272.91510009765625,21,BNE,170,2.37,2,TAIGA CORDILLERA,0.7181818181818181
-125.25,62.25,2094,272.91510009765625,22,BNE,208,2.95,1,TAIGA CORDILLERA,0.9800664451827242
-125.25,62.25,2094,272.91510009765625,23,BNE,372,3,0,TAIGA CORDILLERA,0.9803921568627451
-125.25,62.25,2094,272.91510009765625,24,BNE,424,2.91,0,TAIGA CORDILLERA,0.9864406779661017
-125.25,62.25,2095,273.2442626953125,0,BNE,558,3.08,0,TAIGA CORDILLERA,0.9840255591054313
-125.25,62.25,2095,273.2442626953125,1,BNE,752,3.15,0,TAIGA CORDILLERA,0.9874608150470219
-125.25,62.25,2095,273.2442626953125,2,BNE,72,1.37,3,TAIGA CORDILLERA,0.8616352201257862
-125.25,62.25,2095,273.2442626953125,3,BNE,707,3.14,0,TAIGA CORDILLERA,0.9874213836477987
-125.25,62.25,2095,273.2442626953125,4,BNE,461,2.47,0,TAIGA CORDILLERA,0.9801587301587302
-125.25,62.25,2095,273.2442626953125,5,BNE,121,2.5,2,TAIGA CORDILLERA,0.9765625
-125.25,62.25,2095,273.2442626953125,6,BNE,199,3.03,1,TAIGA CORDILLERA,0.9588607594936709
-125.25,62.25,2095,273.2442626953125,7,BNE,488,2.43,0,TAIGA CORDILLERA,0.9838056680161943
-125.25,62.25,2095,273.2442626953125,8,BNE,118,2.23,2,TAIGA CORDILLERA,0.9695652173913044
-125.25,62.25,2095,273.2442626953125,9,BNE,663,2.86,0,TAIGA CORDILLERA,0.9828178694158076
-125.25,62.25,2095,273.2442626953125,10,BNE,63,1.24,1,TAIGA CORDILLERA,0.8322147651006712
-125.25,62.25,2095,273.2442626953125,11,BNE,68,1.42,1,TAIGA CORDILLERA,0.8452380952380952
-125.25,62.25,2095,273.2442626953125,12,BNE,207,3.54,1,TAIGA CORDILLERA,0.9725274725274725
-125.25,62.25,2095,273.2442626953125,13,BNE,71,1.62,1,TAIGA CORDILLERA,0.8617021276595744
-125.25,62.25,2095,273.2442626953125,14,BNE,196,2.63,1,TAIGA CORDILLERA,0.9776951672862453
-125.25,62.25,2095,273.2442626953125,15,BNE,310,3.29,0,TAIGA CORDILLERA,0.9879879879879879
-125.25,62.25,2095,273.2442626953125,16,BNE,223,2.56,1,TAIGA CORDILLERA,0.9733840304182511
-125.25,62.25,2095,273.2442626953125,17,BNE,189,2.64,1,TAIGA CORDILLERA,0.9777777777777777
-125.25,62.25,2095,273.2442626953125,18,BNE,1134,2.72,0,TAIGA CORDILLERA,0.9855072463768115
-125.25,62.25,2095,273.2442626953125,19,BNE,36,0.79,2,TAIGA CORDILLERA,0.7669902912621359
-125.25,62.25,2095,273.2442626953125,20,BNE,394,2.99,0,TAIGA CORDILLERA,0.9835526315789475
-125.25,62.25,2095,273.2442626953125,21,BNE,171,2.41,2,TAIGA CORDILLERA,0.7259036144578314
-125.25,62.25,2095,273.2442626953125,22,BNE,209,2.99,1,TAIGA CORDILLERA,0.977124183006536
-125.25,62.25,2095,273.2442626953125,23,BNE,373,3.05,0,TAIGA CORDILLERA,0.9775641025641026
-125.25,62.25,2095,273.2442626953125,24,BNE,425,2.93,0,TAIGA CORDILLERA,0.9865319865319865
-125.25,62.25,2096,272.3134765625,0,BNE,559,3.05,0,TAIGA CORDILLERA,0.9838709677419355
-125.25,62.25,2096,272.3134765625,1,BNE,753,3.15,0,TAIGA CORDILLERA,0.9874608150470219
-125.25,62.25,2096,272.3134765625,2,BNE,73,1.41,3,TAIGA CORDILLERA,0.8650306748466258
-125.25,62.25,2096,272.3134765625,3,BNE,708,3.18,0,TAIGA CORDILLERA,0.9845201238390093
-125.25,62.25,2096,272.3134765625,4,BNE,462,2.51,0,TAIGA CORDILLERA,0.9804687500000001
-125.25,62.25,2096,272.3134765625,5,BNE,122,2.54,2,TAIGA CORDILLERA,0.9731800766283526
-125.25,62.25,2096,272.3134765625,6,BNE,200,3.08,1,TAIGA CORDILLERA,0.9595015576323987
-125.25,62.25,2096,272.3134765625,7,BNE,489,2.47,0,TAIGA CORDILLERA,0.9801587301587302
-125.25,62.25,2096,272.3134765625,8,BNE,119,2.27,2,TAIGA CORDILLERA,0.9659574468085106
-125.25,62.25,2096,272.3134765625,9,BNE,664,2.91,0,TAIGA CORDILLERA,0.9797979797979798
-125.25,62.25,2096,272.3134765625,10,BNE,64,1.27,1,TAIGA CORDILLERA,0.8300653594771242
-125.25,62.25,2096,272.3134765625,11,BNE,69,1.46,1,TAIGA CORDILLERA,0.8488372093023255
-125.25,62.25,2096,272.3134765625,12,BNE,208,3.56,1,TAIGA CORDILLERA,0.978021978021978
-125.25,62.25,2096,272.3134765625,13,BNE,72,1.66,1,TAIGA CORDILLERA,0.8645833333333334
-125.25,62.25,2096,272.3134765625,14,BNE,197,2.67,1,TAIGA CORDILLERA,0.9744525547445256
-125.25,62.25,2096,272.3134765625,15,BNE,311,3.3,0,TAIGA CORDILLERA,0.9850746268656717
-125.25,62.25,2096,272.3134765625,16,BNE,224,2.6,1,TAIGA CORDILLERA,0.9737827715355806
-125.25,62.25,2096,272.3134765625,17,BNE,190,2.69,1,TAIGA CORDILLERA,0.9746376811594204
-125.25,62.25,2096,272.3134765625,18,BNE,1135,2.76,0,TAIGA CORDILLERA,0.9857142857142857
-125.25,62.25,2096,272.3134765625,19,BNE,37,0.84,2,TAIGA CORDILLERA,0.7636363636363636
-125.25,62.25,2096,272.3134765625,20,BNE,395,3.04,0,TAIGA CORDILLERA,0.9806451612903225
-125.25,62.25,2096,272.3134765625,21,BNE,172,2.45,2,TAIGA CORDILLERA,0.7291666666666666
-125.25,62.25,2096,272.3134765625,22,BNE,210,3.03,1,TAIGA CORDILLERA,0.9774193548387097
-125.25,62.25,2096,272.3134765625,23,BNE,374,3.02,0,TAIGA CORDILLERA,0.9773462783171522
-125.25,62.25,2096,272.3134765625,24,BNE,426,2.9,0,TAIGA CORDILLERA,0.9863945578231292
-125.25,62.25,2097,271.9036865234375,0,BNE,560,3.04,0,TAIGA CORDILLERA,0.9838187702265373
-125.25,62.25,2097,271.9036865234375,1,BNE,754,3.14,0,TAIGA CORDILLERA,0.9874213836477987
-125.25,62.25,2097,271.9036865234375,2,BNE,74,1.44,3,TAIGA CORDILLERA,0.8674698795180723
-125.25,62.25,2097,271.9036865234375,3,BNE,709,3.22,0,TAIGA CORDILLERA,0.9847094801223242
-125.25,62.25,2097,271.9036865234375,4,BNE,463,2.53,0,TAIGA CORDILLERA,0.9806201550387598
-125.25,62.25,2097,271.9036865234375,5,BNE,123,2.59,2,TAIGA CORDILLERA,0.9736842105263158
-125.25,62.25,2097,271.9036865234375,6,BNE,201,3.13,1,TAIGA CORDILLERA,0.9542682926829269
-125.25,62.25,2097,271.9036865234375,7,BNE,490,2.49,0,TAIGA CORDILLERA,0.9803149606299213
